       flips     | logical  errors | corrections   
 [1,  1,  1,  0,  0,  1,  1,  0,  0,  1,  0,  1] |        |X|      | Z[4]  Z[5]  Z[14]  Z[15]  Z[24]  Z[26]  Z[34]  Z[36]  Z[43]  Z[45] 
 [0,  0,  0,  0,  0,  1,  1,  1,  1,  1,  1,  0] |        |Z|      | Z[6]  Z[16]  Z[25]  Z[32]  Z[33]  Z[34]  Z[42]  Z[43]  Z[44] 
 [1,  1,  1,  1,  1,  1,  0,  1,  0,  0,  1,  0] |        |I|      | Z[3]  Z[4]  Z[13]  Z[14]  Z[32]  Z[33]  Z[42]  Z[44] 
 [0,  0,  1,  0,  0,  0,  1,  1,  1,  0,  1,  1] |        |Z|      | Z[3]  Z[12]  Z[22]  Z[33]  Z[34]  Z[35]  Z[43]  Z[44]  Z[45] 
 [1,  0,  1,  0,  0,  1,  1,  1,  1,  1,  0,  1] |        |X|      | Z[4]  Z[6]  Z[12]  Z[13]  Z[15]  Z[16]  Z[22]  Z[24]  Z[33]  Z[34]  Z[43]  Z[44] 
 [0,  0,  0,  1,  1,  1,  0,  1,  1,  0,  0,  1] |        |I|      | Z[43]  Z[44] 
 [1,  1,  1,  1,  0,  0,  1,  1,  0,  1,  0,  1] |        |Z|      | Z[3]  Z[4]  Z[5]  Z[12]  Z[14]  Z[15]  Z[22]  Z[23]  Z[25]  Z[34]  Z[44] 
 [0,  0,  0,  0,  1,  1,  1,  0,  1,  0,  0,  1] |        |Y|      | Z[6]  Z[16]  Z[25]  Z[34]  Z[43] 
 [0,  1,  1,  1,  1,  1,  0,  0,  1,  0,  1,  1] |        |I|      |I
 [1,  0,  1,  0,  0,  1,  0,  0,  0,  0,  1,  0] |        |X|      |I
 [1,  1,  1,  1,  1,  1,  1,  1,  0,  0,  0,  0] |        |I|      | Z[3]  Z[4]  Z[13]  Z[14]  Z[34]  Z[35]  Z[44]  Z[45] 
 [1,  1,  1,  0,  1,  0,  0,  0,  1,  0,  1,  0] |        |I|      | Z[4]  Z[6]  Z[15]  Z[16] 
 [0,  1,  0,  0,  1,  1,  0,  0,  0,  0,  0,  0] |        |I|      |I
 [0,  1,  0,  0,  1,  1,  1,  1,  0,  0,  1,  0] |        |Z|      | Z[3]  Z[13]  Z[24]  Z[32]  Z[33]  Z[34]  Z[42]  Z[43]  Z[44] 
 [0,  0,  1,  1,  1,  1,  0,  0,  1,  0,  0,  1] |        |I|      |I
 [0,  1,  0,  1,  0,  1,  1,  0,  1,  1,  1,  0] |        |I|      | Z[3]  Z[5]  Z[13]  Z[14] 
 [0,  0,  1,  1,  0,  1,  1,  1,  0,  0,  1,  0] |        |I|      | Z[34]  Z[35]  Z[44]  Z[45] 
 [0,  0,  1,  1,  0,  1,  0,  0,  1,  0,  0,  1] |        |I|      |I
 [0,  1,  0,  1,  1,  0,  1,  0,  0,  1,  0,  1] |        |Y|      | Z[3]  Z[12]  Z[14]  Z[15]  Z[22]  Z[24]  Z[26]  Z[33]  Z[34]  Z[36]  Z[45] 
 [1,  0,  0,  0,  1,  1,  0,  0,  1,  1,  1,  0] |        |Y|      | Z[4]  Z[15]  Z[26]  Z[36]  Z[45] 
 [1,  0,  0,  1,  0,  1,  1,  1,  1,  0,  0,  1] |        |Z|      | Z[4]  Z[15]  Z[25]  Z[34]  Z[44] 
 [1,  1,  1,  1,  1,  1,  1,  0,  1,  1,  0,  0] |        |I|      | Z[4]  Z[6]  Z[15]  Z[16] 
 [1,  0,  1,  0,  0,  1,  1,  0,  0,  0,  0,  1] |        |Z|      | Z[4]  Z[15]  Z[25]  Z[34]  Z[43] 
 [1,  1,  1,  0,  0,  1,  1,  1,  1,  0,  0,  0] |        |Y|      | Z[4]  Z[5]  Z[6]  Z[14]  Z[15]  Z[16]  Z[23]  Z[33]  Z[34]  Z[35]  Z[43]  Z[44]  Z[45] 
 [0,  1,  1,  0,  1,  1,  0,  0,  0,  1,  1,  1] |        |X|      |I
 [1,  1,  1,  1,  1,  0,  1,  0,  0,  0,  0,  1] |        |X|      | Z[3]  Z[4]  Z[12]  Z[15]  Z[22]  Z[25]  Z[33]  Z[34] 
 [0,  0,  0,  0,  0,  0,  1,  1,  0,  1,  0,  1] |        |Y|      | Z[3]  Z[12]  Z[22]  Z[33]  Z[34]  Z[35]  Z[43]  Z[44]  Z[45] 
 [1,  0,  0,  1,  0,  0,  0,  0,  0,  0,  1,  1] |        |Z|      | Z[4]  Z[15]  Z[25]  Z[34]  Z[43] 
 [0,  0,  1,  0,  1,  1,  0,  1,  0,  0,  0,  0] |        |Y|      | Z[5]  Z[14]  Z[23]  Z[33]  Z[44] 
 [1,  0,  0,  0,  0,  1,  0,  0,  1,  0,  1,  0] |        |X|      | Z[4]  Z[6]  Z[15]  Z[16] 
 [0,  0,  0,  1,  0,  0,  0,  0,  0,  1,  0,  0] |        |X|      |I
 [1,  1,  1,  0,  0,  0,  1,  1,  1,  1,  1,  0] |        |Y|      | Z[4]  Z[5]  Z[6]  Z[14]  Z[15]  Z[16]  Z[24]  Z[32]  Z[33]  Z[34]  Z[42]  Z[43]  Z[44] 
 [1,  0,  1,  1,  0,  1,  0,  0,  1,  0,  0,  1] |        |I|      | Z[4]  Z[6]  Z[15]  Z[16] 
 [0,  1,  0,  0,  1,  0,  0,  1,  1,  0,  0,  1] |        |Y|      | Z[3]  Z[12]  Z[22]  Z[33]  Z[44] 
 [0,  1,  0,  0,  0,  1,  0,  0,  1,  1,  1,  1] |        |Z|      | Z[5]  Z[14]  Z[23]  Z[32]  Z[42] 
 [1,  0,  0,  0,  0,  0,  1,  1,  0,  1,  0,  0] |        |Y|      | Z[4]  Z[15]  Z[26]  Z[36]  Z[43]  Z[44]  Z[45] 
 [0,  0,  1,  0,  0,  1,  0,  0,  1,  0,  0,  1] |        |X|      |I
 [0,  1,  0,  1,  0,  1,  0,  1,  1,  0,  0,  0] |        |X|      | Z[3]  Z[5]  Z[13]  Z[14]  Z[43]  Z[44] 
 [1,  1,  0,  0,  0,  1,  0,  1,  1,  1,  1,  1] |        |I|      | Z[4]  Z[5]  Z[12]  Z[13]  Z[14]  Z[15]  Z[22]  Z[26]  Z[33]  Z[36]  Z[44]  Z[45] 
 [0,  0,  1,  0,  0,  0,  0,  0,  0,  1,  0,  0] |        |X|      |I
 [1,  0,  1,  1,  0,  1,  0,  1,  0,  0,  1,  0] |        |Z|      | Z[4]  Z[15]  Z[25]  Z[32]  Z[33]  Z[34]  Z[42]  Z[43]  Z[44] 
 [1,  1,  0,  1,  1,  1,  1,  1,  1,  0,  0,  0] |        |Z|      | Z[3]  Z[4]  Z[6]  Z[13]  Z[15]  Z[16]  Z[24]  Z[34]  Z[44] 
 [0,  0,  0,  1,  1,  1,  0,  1,  0,  0,  1,  0] |        |X|      | Z[43]  Z[44] 
 [0,  1,  1,  0,  1,  1,  1,  1,  1,  0,  1,  0] |        |X|      | Z[32]  Z[33]  Z[34]  Z[35]  Z[42]  Z[43]  Z[44]  Z[45] 
 [0,  0,  1,  0,  0,  0,  1,  0,  1,  0,  0,  0] |        |X|      | Z[34]  Z[35]  Z[43]  Z[45] 
 [0,  0,  1,  1,  0,  1,  1,  0,  1,  1,  0,  0] |        |X|      |I
 [1,  1,  1,  0,  0,  1,  1,  1,  0,  0,  0,  1] |        |X|      | Z[4]  Z[5]  Z[12]  Z[13]  Z[14]  Z[15]  Z[22]  Z[25]  Z[33]  Z[34]  Z[43]  Z[44] 
 [0,  1,  1,  1,  1,  1,  1,  1,  0,  1,  1,  0] |        |I|      | Z[32]  Z[33]  Z[42]  Z[44] 
 [0,  1,  1,  1,  0,  1,  1,  0,  0,  0,  0,  0] |        |X|      | Z[3]  Z[5]  Z[13]  Z[14]  Z[34]  Z[35]  Z[43]  Z[45] 
 [1,  1,  1,  1,  1,  0,  0,  0,  1,  1,  1,  1] |        |Y|      | Z[3]  Z[4]  Z[6]  Z[12]  Z[15]  Z[16]  Z[22]  Z[33]  Z[43] 
 [0,  0,  1,  1,  1,  0,  0,  0,  0,  0,  1,  0] |        |X|      |I
 [0,  0,  0,  1,  0,  1,  0,  1,  1,  0,  1,  0] |        |I|      | Z[43]  Z[44] 
 [1,  1,  1,  0,  1,  1,  1,  0,  1,  1,  1,  0] |        |Y|      | Z[3]  Z[4]  Z[6]  Z[13]  Z[15]  Z[16]  Z[24]  Z[34]  Z[43] 
 [1,  0,  0,  1,  1,  1,  1,  0,  0,  1,  0,  1] |        |Z|      | Z[4]  Z[15]  Z[26]  Z[36]  Z[45] 
 [1,  1,  0,  1,  0,  0,  0,  1,  1,  0,  0,  1] |        |X|      | Z[3]  Z[4]  Z[5]  Z[6]  Z[12]  Z[14]  Z[15]  Z[16]  Z[22]  Z[23]  Z[43]  Z[44] 
 [1,  0,  0,  1,  0,  1,  1,  0,  1,  1,  0,  1] |        |Y|      | Z[4]  Z[15]  Z[26]  Z[36]  Z[45] 
 [1,  1,  1,  0,  0,  0,  1,  1,  1,  0,  0,  1] |        |X|      | Z[3]  Z[4]  Z[5]  Z[6]  Z[12]  Z[14]  Z[15]  Z[16]  Z[22]  Z[24]  Z[33]  Z[34]  Z[43]  Z[44] 
 [1,  0,  0,  1,  0,  0,  1,  0,  1,  1,  0,  1] |        |Z|      | Z[4]  Z[15]  Z[26]  Z[36]  Z[45] 
 [1,  1,  1,  1,  1,  0,  1,  1,  0,  1,  0,  1] |        |X|      | Z[3]  Z[4]  Z[12]  Z[15]  Z[22]  Z[26]  Z[33]  Z[36]  Z[44]  Z[45] 
 [1,  1,  1,  0,  1,  0,  1,  1,  0,  0,  1,  1] |        |X|      | Z[3]  Z[4]  Z[12]  Z[15]  Z[22]  Z[25]  Z[33]  Z[34]  Z[43]  Z[44] 
 [1,  0,  0,  1,  0,  1,  0,  1,  0,  1,  0,  1] |        |Z|      | Z[4]  Z[15]  Z[26]  Z[36]  Z[43]  Z[44]  Z[45] 
 [1,  1,  1,  0,  0,  1,  1,  1,  0,  1,  0,  1] |        |X|      | Z[4]  Z[5]  Z[12]  Z[13]  Z[14]  Z[15]  Z[22]  Z[25]  Z[33]  Z[34]  Z[43]  Z[44] 
 [1,  1,  0,  1,  1,  0,  0,  1,  1,  0,  1,  0] |        |I|      | Z[4]  Z[6]  Z[15]  Z[16]  Z[43]  Z[44] 
 [0,  0,  1,  1,  1,  1,  1,  1,  1,  0,  1,  0] |        |X|      | Z[32]  Z[33]  Z[34]  Z[35]  Z[42]  Z[43]  Z[44]  Z[45] 
 [0,  0,  1,  1,  0,  0,  0,  0,  1,  0,  0,  0] |        |I|      |I
 [1,  0,  0,  1,  0,  0,  0,  0,  0,  1,  1,  0] |        |Z|      | Z[4]  Z[15]  Z[26]  Z[36]  Z[45] 
 [1,  0,  0,  0,  1,  0,  1,  0,  0,  0,  0,  0] |        |Y|      | Z[4]  Z[15]  Z[25]  Z[34]  Z[43] 
 [0,  0,  1,  1,  1,  0,  0,  0,  1,  1,  1,  0] |        |X|      |I
 [1,  1,  0,  1,  1,  0,  0,  1,  0,  1,  1,  1] |        |I|      | Z[3]  Z[4]  Z[12]  Z[15]  Z[22]  Z[26]  Z[32]  Z[36]  Z[42]  Z[43]  Z[44]  Z[45] 
 [1,  1,  0,  1,  0,  1,  0,  1,  1,  1,  0,  0] |        |Z|      | Z[3]  Z[4]  Z[5]  Z[13]  Z[14]  Z[15]  Z[26]  Z[36]  Z[43]  Z[44]  Z[45] 
 [0,  0,  1,  1,  1,  1,  0,  1,  1,  1,  0,  1] |        |I|      | Z[43]  Z[44] 
 [1,  1,  0,  0,  1,  0,  1,  0,  0,  1,  0,  1] |        |I|      | Z[4]  Z[5]  Z[14]  Z[15]  Z[24]  Z[26]  Z[34]  Z[36]  Z[43]  Z[45] 
 [1,  1,  0,  0,  1,  0,  1,  0,  0,  1,  1,  1] |        |I|      | Z[4]  Z[5]  Z[14]  Z[15]  Z[24]  Z[26]  Z[34]  Z[36]  Z[43]  Z[45] 
 [1,  1,  1,  0,  1,  1,  0,  1,  0,  0,  0,  1] |        |Z|      | Z[4]  Z[12]  Z[13]  Z[14]  Z[22]  Z[33]  Z[44] 
 [1,  0,  1,  0,  1,  0,  1,  1,  1,  0,  1,  0] |        |X|      | Z[4]  Z[5]  Z[32]  Z[33]  Z[34]  Z[35]  Z[42]  Z[43]  Z[44]  Z[45] 
 [1,  0,  0,  1,  0,  1,  1,  0,  1,  0,  0,  0] |        |I|      | Z[4]  Z[6]  Z[15]  Z[16] 
 [1,  0,  1,  1,  0,  0,  0,  1,  1,  1,  1,  1] |        |Y|      | Z[3]  Z[4]  Z[6]  Z[12]  Z[15]  Z[16]  Z[22]  Z[32]  Z[42]  Z[43]  Z[44] 
 [0,  0,  1,  0,  1,  0,  1,  0,  1,  1,  0,  0] |        |Y|      | Z[6]  Z[16]  Z[25]  Z[34]  Z[43] 
 [1,  1,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0] |        |I|      | Z[3]  Z[5]  Z[13]  Z[14] 
 [1,  1,  1,  1,  0,  0,  1,  0,  1,  0,  1,  1] |        |I|      | Z[3]  Z[4]  Z[5]  Z[6]  Z[12]  Z[14]  Z[15]  Z[16]  Z[22]  Z[23]  Z[32]  Z[33]  Z[34]  Z[35]  Z[42]  Z[45] 
 [1,  0,  1,  1,  0,  1,  0,  0,  0,  0,  0,  0] |        |Z|      | Z[4]  Z[15]  Z[25]  Z[34]  Z[43] 
 [0,  0,  0,  0,  1,  0,  0,  1,  0,  1,  0,  1] |        |X|      | Z[3]  Z[5]  Z[12]  Z[15]  Z[22]  Z[26]  Z[33]  Z[36]  Z[44]  Z[45] 
 [0,  0,  0,  0,  0,  1,  0,  0,  1,  1,  1,  0] |        |X|      |I
 [0,  1,  1,  0,  0,  1,  1,  0,  1,  1,  0,  0] |        |Z|      | Z[5]  Z[14]  Z[24]  Z[34]  Z[43] 
 [0,  0,  1,  0,  1,  1,  1,  1,  1,  1,  1,  0] |        |Z|      | Z[5]  Z[15]  Z[26]  Z[32]  Z[33]  Z[34]  Z[35]  Z[36]  Z[42]  Z[43]  Z[44] 
 [1,  1,  0,  1,  0,  1,  1,  1,  1,  0,  0,  1] |        |Z|      | Z[4]  Z[5]  Z[6]  Z[12]  Z[13]  Z[14]  Z[15]  Z[16]  Z[22]  Z[33]  Z[44] 
 [1,  1,  0,  0,  0,  1,  1,  0,  1,  1,  0,  0] |        |I|      | Z[4]  Z[5]  Z[14]  Z[15]  Z[24]  Z[26]  Z[34]  Z[36]  Z[43]  Z[45] 
 [0,  1,  1,  0,  1,  1,  1,  0,  0,  1,  0,  1] |        |Z|      | Z[5]  Z[14]  Z[24]  Z[34]  Z[43] 
 [1,  1,  1,  1,  0,  1,  1,  0,  1,  1,  0,  0] |        |X|      | Z[3]  Z[4]  Z[5]  Z[6]  Z[13]  Z[14]  Z[15]  Z[16] 
 [0,  0,  1,  1,  1,  1,  1,  1,  0,  1,  0,  0] |        |Y|      | Z[5]  Z[14]  Z[23]  Z[33]  Z[44] 
 [1,  0,  1,  0,  1,  0,  1,  0,  0,  0,  0,  1] |        |X|      | Z[4]  Z[5]  Z[34]  Z[35]  Z[43]  Z[45] 
 [1,  1,  0,  0,  1,  0,  0,  0,  0,  1,  0,  0] |        |Z|      | Z[4]  Z[15]  Z[26]  Z[36]  Z[45] 
 [1,  0,  1,  1,  0,  0,  1,  1,  1,  1,  1,  0] |        |X|      | Z[4]  Z[6]  Z[15]  Z[16]  Z[32]  Z[33]  Z[42]  Z[44] 
 [0,  1,  1,  1,  1,  0,  0,  0,  0,  1,  1,  1] |        |Y|      | Z[3]  Z[12]  Z[22]  Z[33]  Z[43] 
 [1,  1,  1,  1,  0,  1,  0,  1,  0,  1,  0,  1] |        |X|      | Z[4]  Z[5]  Z[14]  Z[15]  Z[24]  Z[26]  Z[35]  Z[36]  Z[43]  Z[44] 
 [1,  1,  0,  1,  0,  1,  0,  0,  1,  1,  1,  0] |        |Z|      | Z[3]  Z[4]  Z[5]  Z[13]  Z[14]  Z[15]  Z[26]  Z[36]  Z[45] 
 [0,  1,  0,  0,  0,  0,  1,  0,  0,  1,  1,  1] |        |Y|      | Z[5]  Z[14]  Z[24]  Z[34]  Z[43] 
 [1,  1,  1,  1,  0,  0,  0,  0,  0,  0,  0,  1] |        |I|      | Z[4]  Z[5]  Z[14]  Z[15]  Z[24]  Z[25]  Z[34]  Z[35]  Z[43]  Z[45] 
 [0,  0,  0,  1,  0,  0,  1,  1,  1,  0,  0,  1] |        |Y|      | Z[3]  Z[12]  Z[22]  Z[33]  Z[44] 
 [1,  1,  0,  1,  0,  1,  0,  1,  0,  1,  0,  0] |        |Y|      | Z[3]  Z[4]  Z[5]  Z[13]  Z[14]  Z[15]  Z[26]  Z[36]  Z[43]  Z[44]  Z[45] 
 [0,  1,  0,  0,  1,  1,  1,  0,  1,  0,  0,  1] |        |Z|      | Z[5]  Z[14]  Z[24]  Z[34]  Z[43] 
 [0,  1,  1,  0,  1,  0,  1,  0,  0,  1,  1,  0] |        |Z|      | Z[5]  Z[14]  Z[24]  Z[34]  Z[43] 
 [1,  0,  1,  0,  1,  1,  0,  1,  1,  0,  1,  0] |        |X|      | Z[4]  Z[6]  Z[15]  Z[16]  Z[32]  Z[33]  Z[42]  Z[44] 
 [0,  0,  1,  1,  0,  0,  1,  0,  1,  1,  0,  0] |        |X|      |I
 [1,  1,  0,  1,  1,  1,  1,  0,  0,  1,  0,  1] |        |Z|      | Z[4]  Z[15]  Z[26]  Z[36]  Z[45] 
 [1,  1,  1,  1,  0,  0,  0,  0,  1,  1,  0,  1] |        |Z|      | Z[3]  Z[4]  Z[5]  Z[12]  Z[14]  Z[15]  Z[22]  Z[24]  Z[26]  Z[33]  Z[35]  Z[36]  Z[43] 
 [1,  0,  0,  0,  1,  1,  0,  1,  0,  1,  1,  1] |        |Y|      | Z[4]  Z[15]  Z[26]  Z[32]  Z[33]  Z[36]  Z[42]  Z[44]  Z[45] 
 [0,  1,  0,  0,  1,  1,  0,  1,  0,  0,  1,  0] |        |I|      | Z[3]  Z[5]  Z[13]  Z[14]  Z[32]  Z[33]  Z[42]  Z[44] 
 [0,  1,  1,  1,  0,  1,  0,  0,  0,  0,  1,  1] |        |Z|      | Z[5]  Z[14]  Z[23]  Z[32]  Z[42] 
 [0,  0,  1,  0,  0,  0,  0,  1,  0,  1,  0,  0] |        |X|      |I
 [1,  1,  0,  1,  1,  0,  1,  0,  0,  1,  0,  0] |        |Y|      | Z[4]  Z[15]  Z[26]  Z[36]  Z[45] 
 [1,  1,  1,  1,  1,  0,  0,  1,  0,  1,  0,  0] |        |Y|      | Z[4]  Z[14]  Z[23]  Z[33]  Z[44] 
 [0,  0,  1,  1,  0,  1,  0,  1,  1,  1,  0,  1] |        |X|      | Z[43]  Z[44] 
 [0,  1,  0,  1,  0,  0,  0,  1,  0,  0,  1,  0] |        |Y|      | Z[5]  Z[14]  Z[23]  Z[33]  Z[44] 
 [1,  1,  0,  0,  1,  1,  1,  0,  1,  1,  1,  1] |        |I|      | Z[4]  Z[6]  Z[14]  Z[16]  Z[24]  Z[26]  Z[34]  Z[36]  Z[43]  Z[45] 
 [0,  1,  1,  0,  1,  0,  1,  0,  1,  1,  1,  1] |        |Z|      | Z[5]  Z[14]  Z[24]  Z[34]  Z[43] 
 [1,  0,  1,  1,  1,  1,  0,  0,  0,  1,  0,  0] |        |I|      | Z[4]  Z[5] 
 [1,  0,  0,  0,  0,  1,  0,  0,  1,  0,  0,  1] |        |I|      | Z[4]  Z[6]  Z[15]  Z[16] 
 [1,  0,  0,  1,  1,  1,  1,  1,  1,  1,  0,  0] |        |I|      | Z[3]  Z[4]  Z[5]  Z[6]  Z[13]  Z[16]  Z[24]  Z[26]  Z[34]  Z[36]  Z[44]  Z[45] 
 [0,  0,  1,  1,  0,  1,  0,  1,  1,  0,  1,  1] |        |X|      | Z[43]  Z[44] 
 [1,  1,  0,  0,  1,  0,  1,  1,  1,  1,  1,  0] |        |I|      | Z[4]  Z[6]  Z[14]  Z[16]  Z[24]  Z[26]  Z[32]  Z[33]  Z[34]  Z[36]  Z[42]  Z[43]  Z[44]  Z[45] 
 [1,  1,  1,  0,  0,  0,  1,  0,  0,  1,  0,  1] |        |I|      | Z[4]  Z[5]  Z[14]  Z[15]  Z[24]  Z[26]  Z[34]  Z[36]  Z[43]  Z[45] 
 [1,  0,  0,  0,  1,  0,  1,  1,  1,  0,  1,  0] |        |Y|      | Z[4]  Z[15]  Z[25]  Z[32]  Z[33]  Z[34]  Z[42]  Z[43]  Z[44] 
 [0,  0,  1,  1,  1,  0,  1,  0,  1,  1,  0,  1] |        |X|      |I
 [0,  1,  1,  0,  1,  0,  1,  1,  0,  0,  1,  1] |        |Y|      | Z[3]  Z[12]  Z[22]  Z[33]  Z[34]  Z[35]  Z[43]  Z[44]  Z[45] 
 [0,  1,  1,  0,  1,  1,  0,  1,  0,  0,  0,  0] |        |Z|      | Z[3]  Z[13]  Z[23]  Z[33]  Z[44] 
 [0,  0,  0,  0,  1,  1,  0,  1,  1,  1,  0,  1] |        |X|      | Z[3]  Z[5]  Z[12]  Z[15]  Z[22]  Z[26]  Z[33]  Z[36]  Z[44]  Z[45] 
 [1,  0,  0,  1,  1,  0,  1,  0,  0,  0,  0,  0] |        |X|      | Z[4]  Z[5] 
 [1,  0,  0,  1,  0,  1,  1,  1,  0,  0,  1,  0] |        |Z|      | Z[4]  Z[15]  Z[25]  Z[34]  Z[44] 
 [0,  1,  1,  1,  1,  1,  0,  1,  0,  1,  0,  0] |        |I|      | Z[43]  Z[44] 
 [0,  1,  1,  1,  0,  1,  0,  1,  1,  1,  1,  1] |        |Y|      | Z[5]  Z[12]  Z[13]  Z[14]  Z[22]  Z[32]  Z[42]  Z[43]  Z[44] 
 [1,  1,  0,  0,  1,  0,  1,  0,  1,  0,  1,  1] |        |Z|      | Z[4]  Z[5]  Z[6]  Z[14]  Z[15]  Z[16]  Z[24]  Z[34]  Z[43] 
 [1,  0,  0,  1,  0,  0,  0,  0,  1,  1,  1,  0] |        |Y|      | Z[4]  Z[15]  Z[26]  Z[36]  Z[45] 
 [1,  1,  1,  1,  1,  1,  0,  1,  1,  0,  1,  1] |        |I|      | Z[4]  Z[6]  Z[15]  Z[16]  Z[32]  Z[33]  Z[42]  Z[44] 
 [1,  1,  1,  0,  0,  0,  0,  1,  1,  1,  0,  0] |        |Z|      | Z[4]  Z[5]  Z[6]  Z[14]  Z[15]  Z[16]  Z[23]  Z[33]  Z[44] 
 [0,  0,  1,  0,  1,  1,  1,  1,  0,  0,  0,  0] |        |Y|      | Z[5]  Z[14]  Z[23]  Z[33]  Z[34]  Z[35]  Z[43]  Z[44]  Z[45] 
 [0,  1,  1,  1,  1,  0,  0,  1,  1,  0,  0,  1] |        |Y|      | Z[3]  Z[12]  Z[22]  Z[33]  Z[44] 
 [0,  1,  1,  0,  1,  1,  1,  0,  0,  0,  1,  0] |        |I|      | Z[34]  Z[35]  Z[43]  Z[45] 
 [1,  0,  1,  1,  0,  0,  1,  0,  1,  0,  1,  0] |        |I|      | Z[4]  Z[6]  Z[15]  Z[16]  Z[34]  Z[35]  Z[43]  Z[45] 
 [1,  1,  1,  1,  0,  0,  0,  0,  1,  0,  1,  1] |        |I|      | Z[3]  Z[4]  Z[5]  Z[6]  Z[12]  Z[14]  Z[15]  Z[16]  Z[22]  Z[23]  Z[32]  Z[33]  Z[42]  Z[43] 
 [1,  1,  0,  0,  1,  0,  0,  1,  1,  1,  1,  1] |        |I|      | Z[3]  Z[4]  Z[12]  Z[15]  Z[22]  Z[26]  Z[33]  Z[36]  Z[44]  Z[45] 
 [0,  1,  0,  0,  0,  0,  0,  0,  1,  0,  1,  0] |        |Z|      | Z[5]  Z[14]  Z[23]  Z[32]  Z[42] 
 [0,  1,  0,  1,  0,  1,  0,  1,  1,  0,  1,  1] |        |Y|      | Z[5]  Z[12]  Z[13]  Z[14]  Z[22]  Z[32]  Z[42]  Z[43]  Z[44] 
 [0,  1,  0,  1,  1,  0,  1,  1,  1,  0,  0,  1] |        |Y|      | Z[3]  Z[12]  Z[22]  Z[33]  Z[44] 
 [1,  1,  1,  0,  1,  0,  0,  1,  0,  1,  0,  0] |        |Z|      | Z[4]  Z[14]  Z[23]  Z[33]  Z[44] 
 [1,  1,  0,  1,  0,  1,  1,  0,  1,  0,  1,  0] |        |I|      | Z[3]  Z[4]  Z[5]  Z[6]  Z[13]  Z[14]  Z[15]  Z[16] 
 [1,  0,  1,  0,  1,  1,  1,  1,  1,  1,  0,  0] |        |I|      | Z[3]  Z[4]  Z[5]  Z[6]  Z[13]  Z[14]  Z[15]  Z[16]  Z[23]  Z[24]  Z[33]  Z[34]  Z[43]  Z[44] 
 [1,  0,  1,  1,  0,  0,  0,  0,  0,  1,  1,  0] |        |Y|      | Z[4]  Z[15]  Z[25]  Z[34]  Z[43] 
 [0,  0,  0,  0,  0,  0,  1,  1,  1,  1,  1,  0] |        |Y|      | Z[6]  Z[16]  Z[25]  Z[32]  Z[33]  Z[34]  Z[42]  Z[43]  Z[44] 
 [1,  0,  0,  0,  0,  1,  1,  0,  0,  0,  1,  0] |        |Z|      | Z[4]  Z[15]  Z[25]  Z[34]  Z[43] 
 [1,  1,  0,  0,  1,  1,  1,  1,  0,  0,  1,  1] |        |Y|      | Z[4]  Z[15]  Z[25]  Z[32]  Z[33]  Z[34]  Z[42]  Z[43]  Z[44] 
 [1,  0,  0,  1,  0,  1,  0,  1,  1,  1,  0,  0] |        |Y|      | Z[4]  Z[15]  Z[26]  Z[36]  Z[43]  Z[44]  Z[45] 
 [1,  0,  1,  0,  0,  1,  1,  1,  1,  1,  0,  0] |        |Z|      | Z[3]  Z[4]  Z[6]  Z[13]  Z[15]  Z[16]  Z[24]  Z[34]  Z[43] 
 [0,  0,  0,  0,  0,  0,  1,  0,  1,  1,  1,  1] |        |Y|      | Z[6]  Z[16]  Z[25]  Z[34]  Z[43] 
 [1,  0,  1,  0,  1,  1,  0,  0,  0,  0,  0,  0] |        |I|      | Z[4]  Z[5] 
 [1,  0,  1,  1,  1,  0,  1,  0,  1,  1,  0,  0] |        |I|      | Z[4]  Z[5] 
 [1,  1,  0,  0,  0,  1,  0,  0,  1,  0,  0,  1] |        |X|      | Z[3]  Z[4]  Z[5]  Z[6]  Z[13]  Z[14]  Z[15]  Z[16] 
 [1,  0,  1,  1,  1,  0,  0,  0,  0,  1,  1,  1] |        |Y|      | Z[3]  Z[4]  Z[5]  Z[12]  Z[22]  Z[33]  Z[43] 
 [0,  0,  0,  1,  1,  1,  1,  0,  1,  1,  0,  1] |        |Z|      | Z[5]  Z[15]  Z[26]  Z[36]  Z[45] 
 [0,  0,  1,  1,  0,  1,  1,  0,  1,  0,  0,  0] |        |I|      |I
 [0,  1,  1,  1,  0,  1,  1,  1,  1,  1,  0,  1] |        |Y|      | Z[5]  Z[12]  Z[13]  Z[14]  Z[22]  Z[33]  Z[44] 
 [1,  1,  0,  0,  1,  0,  1,  1,  1,  1,  0,  0] |        |Z|      | Z[4]  Z[14]  Z[23]  Z[25]  Z[26]  Z[33]  Z[34]  Z[36]  Z[43]  Z[44]  Z[45] 
 [0,  1,  0,  0,  0,  1,  0,  1,  1,  1,  1,  0] |        |X|      | Z[3]  Z[5]  Z[13]  Z[14]  Z[32]  Z[33]  Z[42]  Z[44] 
 [0,  1,  1,  0,  0,  1,  0,  1,  0,  0,  0,  0] |        |Z|      | Z[5]  Z[14]  Z[23]  Z[33]  Z[44] 
 [1,  1,  0,  0,  0,  0,  0,  0,  0,  1,  0,  1] |        |Y|      | Z[3]  Z[4]  Z[5]  Z[12]  Z[14]  Z[15]  Z[22]  Z[23]  Z[26]  Z[36]  Z[45] 
